
1	24.952900	
1	25.316733	
1	24.685492	
1	25.230638	
1	31.808300	
1	25.720358	
1	25.001537	
4	11.936586	
24	0.126674	
24	0.089878	
24	0.172445	
24	0.103980	
24	0.217691	
24	0.468096	
24	0.498585	
24	0.477012	
24	0.104538	
24	0.179691	
24	0.420408	
24	0.292409	
24	0.079976	
24	0.044617	
24	0.075497	
24	0.090907	
24	0.065337	
24	0.171337	
24	0.399134	
24	0.352618	
24	0.226611	
24	0.078068	
24	0.337109	
24	0.197652	
24	0.077652	
24	0.059107	
24	0.290673	
24	0.293655	
24	0.103511	
24	0.372979	
24	0.119932	
24	0.374085	
24	0.045790	
24	0.253683	
24	0.162615	
24	0.462302	
24	0.480030	
24	0.081925	
24	0.205854	
24	0.254104	
24	0.327831	
24	0.359021	
24	0.187322	
24	0.133090	
24	0.318824	
24	0.109087	
24	0.069460	
24	0.465626	
24	0.198310	
24	0.123993	
24	0.375865	
24	0.188107	
24	0.205662	
24	0.088824	
24	0.198494	
24	0.156205	
24	0.095559	
24	0.423465	
24	0.045080	
24	0.088919	
24	0.079904	
24	0.181192	
24	0.134076	
24	0.282873	
24	0.135452	
24	0.106797	
24	0.137487	
24	0.365544	
24	0.094049	
24	0.114349	
24	0.064763	
24	0.295334	
24	0.129265	
24	0.180713	
24	0.220106	
24	0.256348	
24	0.303968	
24	0.175937	
24	0.281466	
24	0.065156	
24	0.180740	
24	0.075837	
24	0.063409	
24	0.283608	
24	0.179164	
24	0.255749	
24	0.226917	
24	0.230121	
24	0.104219	
24	0.079387	
24	0.083584	
24	0.203187	
24	0.346800	
24	0.074487	
24	0.352275	
24	0.034508	
18	0.275048	
18	0.451882	
18	0.286580	
18	0.351462	
18	0.255242	
18	0.051560	
18	0.260122	
18	0.241218	
18	0.095529	
18	0.069202	
18	0.406905	
18	0.357141	
18	0.159172	
18	0.103150	
18	0.213393	
18	0.387408	
18	0.165131	
18	0.153955	
18	0.061327	
18	0.317507	
18	0.186384	
18	0.368265	
18	0.300001	
18	0.205053	
18	0.259257	
18	0.242146	
18	0.305888	
18	0.180023	
18	0.053382	
18	0.240037	
18	0.154542	
18	0.210767	
18	0.088894	
18	0.161450	
18	0.257473	
18	0.249631	
18	0.236699	
18	0.178368	
18	0.154353	
18	0.139333	
18	0.146975	
18	0.135901	
18	0.102121	
18	0.165993	
18	0.190111	
18	0.176140	
18	0.153062	
18	0.227994	
18	0.092781	
18	0.292860	
4	15.258251	
1	25.879730	
4	12.555769	
4	13.014450	
4	14.400160	
4	10.796921	
4	10.449682	
4	4.153796	
4	3.950630	
4	4.303513	
4	4.349524	
4	3.669505	
4	5.117983	
4	3.850905	
4	4.142882	
4	4.900900	
4	4.848510	
4	3.561274	
1	7.514183	
1	0.064673	
1	7.354457	
1	7.285526	
1	0.063044	
1	0.062918	
4	4.028930	
4	4.519153	
1	7.251125	
1	0.061533	
1	7.320458	
1	0.064688	
1	6.936737	
1	0.059666	
1	6.991558	
1	0.059309	
1	7.128591	
2	5.840490	
1	0.059236	
2	0.040122	
1	6.910542	
2	5.914052	
1	0.059212	
2	0.035458	
1	0.143611	
2	0.068385	
3	0.065783	
4	0.070851	
1	0.142824	
2	0.071532	
3	0.062851	
4	0.081133	
1	0.017489	
4	0.474282	
1	38.770952	
2	19.216407	
3	10.657120	
4	11.590806	
